Designer,Category,Num of Years Since 1st Listed,Num of Years Listed,Founding Year,Age,Age (copy),Age Group,Year,Listed?,Status
oscar de la renta,Luxury,18,18,1965,59,59,50 to 100 Years,2021,1,In
oscar de la renta,Luxury,18,18,1965,59,59,50 to 100 Years,2022,1,In
prada,Luxury,19,19,1913,111,111,100 to 200 Years,2004,1,In
prada,Luxury,19,19,1913,111,111,100 to 200 Years,2005,1,In
prada,Luxury,19,19,1913,111,111,100 to 200 Years,2006,1,In
prada,Luxury,19,19,1913,111,111,100 to 200 Years,2007,1,In
prada,Luxury,19,19,1913,111,111,100 to 200 Years,2008,1,In
prada,Luxury,19,19,1913,111,111,100 to 200 Years,2009,1,In
prada,Luxury,19,19,1913,111,111,100 to 200 Years,2010,1,In
prada,Luxury,19,19,1913,111,111,100 to 200 Years,2011,1,In
prada,Luxury,19,19,1913,111,111,100 to 200 Years,2012,1,In
prada,Luxury,19,19,1913,111,111,100 to 200 Years,2013,1,In
prada,Luxury,19,19,1913,111,111,100 to 200 Years,2014,1,In
prada,Luxury,19,19,1913,111,111,100 to 200 Years,2015,1,In
prada,Luxury,19,19,1913,111,111,100 to 200 Years,2016,1,In
prada,Luxury,19,19,1913,111,111,100 to 200 Years,2017,1,In
prada,Luxury,19,19,1913,111,111,100 to 200 Years,2018,1,In
prada,Luxury,19,19,1913,111,111,100 to 200 Years,2019,1,In
prada,Luxury,19,19,1913,111,111,100 to 200 Years,2020,1,In
prada,Luxury,19,19,1913,111,111,100 to 200 Years,2021,1,In
prada,Luxury,19,19,1913,111,111,100 to 200 Years,2022,1,In
ralph lauren collection,Luxury,16,2,1967,57,57,50 to 100 Years,2004,0,Not Included
ralph lauren collection,Luxury,16,2,1967,57,57,50 to 100 Years,2005,0,Not Included
ralph lauren collection,Luxury,16,2,1967,57,57,50 to 100 Years,2006,0,Not Included
ralph lauren collection,Luxury,16,2,1967,57,57,50 to 100 Years,2007,1,New
ralph lauren collection,Luxury,16,2,1967,57,57,50 to 100 Years,2008,0,Exit
ralph lauren collection,Luxury,16,2,1967,57,57,50 to 100 Years,2009,0,Not Included
ralph lauren collection,Luxury,16,2,1967,57,57,50 to 100 Years,2010,0,Not Included
ralph lauren collection,Luxury,16,2,1967,57,57,50 to 100 Years,2011,0,Not Included
ralph lauren collection,Luxury,16,2,1967,57,57,50 to 100 Years,2012,0,Not Included
ralph lauren collection,Luxury,16,2,1967,57,57,50 to 100 Years,2013,0,Not Included
ralph lauren collection,Luxury,16,2,1967,57,57,50 to 100 Years,2014,0,Not Included
ralph lauren collection,Luxury,16,2,1967,57,57,50 to 100 Years,2015,0,Not Included
ralph lauren collection,Luxury,16,2,1967,57,57,50 to 100 Years,2016,0,Not Included
ralph lauren collection,Luxury,16,2,1967,57,57,50 to 100 Years,2017,0,Not Included
ralph lauren collection,Luxury,16,2,1967,57,57,50 to 100 Years,2018,0,Not Included
ralph lauren collection,Luxury,16,2,1967,57,57,50 to 100 Years,2019,0,Not Included
ralph lauren collection,Luxury,16,2,1967,57,57,50 to 100 Years,2020,0,Not Included
ralph lauren collection,Luxury,16,2,1967,57,57,50 to 100 Years,2021,1,New
ralph lauren collection,Luxury,16,2,1967,57,57,50 to 100 Years,2022,0,Exit
ralph rucci,Luxury,9,1,1994,30,30,20 to 50 Years,2004,0,Not Included
ralph rucci,Luxury,9,1,1994,30,30,20 to 50 Years,2005,0,Not Included
ralph rucci,Luxury,9,1,1994,30,30,20 to 50 Years,2006,0,Not Included
ralph rucci,Luxury,9,1,1994,30,30,20 to 50 Years,2007,0,Not Included
ralph rucci,Luxury,9,1,1994,30,30,20 to 50 Years,2008,0,Not Included
ralph rucci,Luxury,9,1,1994,30,30,20 to 50 Years,2009,0,Not Included
ralph rucci,Luxury,9,1,1994,30,30,20 to 50 Years,2010,0,Not Included
ralph rucci,Luxury,9,1,1994,30,30,20 to 50 Years,2011,0,Not Included
ralph rucci,Luxury,9,1,1994,30,30,20 to 50 Years,2012,0,Not Included
ralph rucci,Luxury,9,1,1994,30,30,20 to 50 Years,2013,0,Not Included
ralph rucci,Luxury,9,1,1994,30,30,20 to 50 Years,2014,1,New
ralph rucci,Luxury,9,1,1994,30,30,20 to 50 Years,2015,0,Exit
ralph rucci,Luxury,9,1,1994,30,30,20 to 50 Years,2016,0,Not Included
ralph rucci,Luxury,9,1,1994,30,30,20 to 50 Years,2017,0,Not Included
ralph rucci,Luxury,9,1,1994,30,30,20 to 50 Years,2018,0,Not Included
ralph rucci,Luxury,9,1,1994,30,30,20 to 50 Years,2019,0,Not Included
ralph rucci,Luxury,9,1,1994,30,30,20 to 50 Years,2020,0,Not Included
ralph rucci,Luxury,9,1,1994,30,30,20 to 50 Years,2021,0,Not Included
ralph rucci,Luxury,9,1,1994,30,30,20 to 50 Years,2022,0,Not Included
roger vivier,Luxury,8,8,1937,87,87,50 to 100 Years,2004,0,Not Included
roger vivier,Luxury,8,8,1937,87,87,50 to 100 Years,2005,0,Not Included
roger vivier,Luxury,8,8,1937,87,87,50 to 100 Years,2006,0,Not Included
roger vivier,Luxury,8,8,1937,87,87,50 to 100 Years,2007,0,Not Included
roger vivier,Luxury,8,8,1937,87,87,50 to 100 Years,2008,0,Not Included
roger vivier,Luxury,8,8,1937,87,87,50 to 100 Years,2009,0,Not Included
roger vivier,Luxury,8,8,1937,87,87,50 to 100 Years,2010,0,Not Included
roger vivier,Luxury,8,8,1937,87,87,50 to 100 Years,2011,0,Not Included
roger vivier,Luxury,8,8,1937,87,87,50 to 100 Years,2012,0,Not Included
roger vivier,Luxury,8,8,1937,87,87,50 to 100 Years,2013,0,Not Included
roger vivier,Luxury,8,8,1937,87,87,50 to 100 Years,2014,0,Not Included
roger vivier,Luxury,8,8,1937,87,87,50 to 100 Years,2015,1,New
roger vivier,Luxury,8,8,1937,87,87,50 to 100 Years,2016,1,In
roger vivier,Luxury,8,8,1937,87,87,50 to 100 Years,2017,1,In
roger vivier,Luxury,8,8,1937,87,87,50 to 100 Years,2018,1,In
roger vivier,Luxury,8,8,1937,87,87,50 to 100 Years,2019,1,In
roger vivier,Luxury,8,8,1937,87,87,50 to 100 Years,2020,1,In
roger vivier,Luxury,8,8,1937,87,87,50 to 100 Years,2021,1,In
roger vivier,Luxury,8,8,1937,87,87,50 to 100 Years,2022,1,In
saint laurent,Luxury,10,10,2012,12,12,10 to 20 Years,2004,0,Not Included
saint laurent,Luxury,10,10,2012,12,12,10 to 20 Years,2005,0,Not Included
saint laurent,Luxury,10,10,2012,12,12,10 to 20 Years,2006,0,Not Included
saint laurent,Luxury,10,10,2012,12,12,10 to 20 Years,2007,0,Not Included
saint laurent,Luxury,10,10,2012,12,12,10 to 20 Years,2008,0,Not Included
saint laurent,Luxury,10,10,2012,12,12,10 to 20 Years,2009,0,Not Included
saint laurent,Luxury,10,10,2012,12,12,10 to 20 Years,2010,0,Not Included
saint laurent,Luxury,10,10,2012,12,12,10 to 20 Years,2011,0,Not Included
saint laurent,Luxury,10,10,2012,12,12,10 to 20 Years,2012,0,Not Included
saint laurent,Luxury,10,10,2012,12,12,10 to 20 Years,2013,1,New
saint laurent,Luxury,10,10,2012,12,12,10 to 20 Years,2014,1,In
saint laurent,Luxury,10,10,2012,12,12,10 to 20 Years,2015,1,In
saint laurent,Luxury,10,10,2012,12,12,10 to 20 Years,2016,1,In
saint laurent,Luxury,10,10,2012,12,12,10 to 20 Years,2017,1,In
saint laurent,Luxury,10,10,2012,12,12,10 to 20 Years,2018,1,In
saint laurent,Luxury,10,10,2012,12,12,10 to 20 Years,2019,1,In
saint laurent,Luxury,10,10,2012,12,12,10 to 20 Years,2020,1,In
saint laurent,Luxury,10,10,2012,12,12,10 to 20 Years,2021,1,In
saint laurent,Luxury,10,10,2012,12,12,10 to 20 Years,2022,1,In
salvatore ferragamo,Luxury,19,19,1927,97,97,50 to 100 Years,2004,1,In
salvatore ferragamo,Luxury,19,19,1927,97,97,50 to 100 Years,2005,1,In
salvatore ferragamo,Luxury,19,19,1927,97,97,50 to 100 Years,2006,1,In
salvatore ferragamo,Luxury,19,19,1927,97,97,50 to 100 Years,2007,1,In
salvatore ferragamo,Luxury,19,19,1927,97,97,50 to 100 Years,2008,1,In
salvatore ferragamo,Luxury,19,19,1927,97,97,50 to 100 Years,2009,1,In
salvatore ferragamo,Luxury,19,19,1927,97,97,50 to 100 Years,2010,1,In
salvatore ferragamo,Luxury,19,19,1927,97,97,50 to 100 Years,2011,1,In
salvatore ferragamo,Luxury,19,19,1927,97,97,50 to 100 Years,2012,1,In
salvatore ferragamo,Luxury,19,19,1927,97,97,50 to 100 Years,2013,1,In
salvatore ferragamo,Luxury,19,19,1927,97,97,50 to 100 Years,2014,1,In
salvatore ferragamo,Luxury,19,19,1927,97,97,50 to 100 Years,2015,1,In
salvatore ferragamo,Luxury,19,19,1927,97,97,50 to 100 Years,2016,1,In
salvatore ferragamo,Luxury,19,19,1927,97,97,50 to 100 Years,2017,1,In
salvatore ferragamo,Luxury,19,19,1927,97,97,50 to 100 Years,2018,1,In
salvatore ferragamo,Luxury,19,19,1927,97,97,50 to 100 Years,2019,1,In
salvatore ferragamo,Luxury,19,19,1927,97,97,50 to 100 Years,2020,1,In
salvatore ferragamo,Luxury,19,19,1927,97,97,50 to 100 Years,2021,1,In
salvatore ferragamo,Luxury,19,19,1927,97,97,50 to 100 Years,2022,1,In
the row,Luxury,10,10,2006,18,18,10 to 20 Years,2004,0,Not Included
the row,Luxury,10,10,2006,18,18,10 to 20 Years,2005,0,Not Included
the row,Luxury,10,10,2006,18,18,10 to 20 Years,2006,0,Not Included
the row,Luxury,10,10,2006,18,18,10 to 20 Years,2007,0,Not Included
the row,Luxury,10,10,2006,18,18,10 to 20 Years,2008,0,Not Included
the row,Luxury,10,10,2006,18,18,10 to 20 Years,2009,0,Not Included
the row,Luxury,10,10,2006,18,18,10 to 20 Years,2010,0,Not Included
the row,Luxury,10,10,2006,18,18,10 to 20 Years,2011,0,Not Included
the row,Luxury,10,10,2006,18,18,10 to 20 Years,2012,0,Not Included
the row,Luxury,10,10,2006,18,18,10 to 20 Years,2013,1,New
the row,Luxury,10,10,2006,18,18,10 to 20 Years,2014,1,In
the row,Luxury,10,10,2006,18,18,10 to 20 Years,2015,1,In
the row,Luxury,10,10,2006,18,18,10 to 20 Years,2016,1,In
the row,Luxury,10,10,2006,18,18,10 to 20 Years,2017,1,In
the row,Luxury,10,10,2006,18,18,10 to 20 Years,2018,1,In
the row,Luxury,10,10,2006,18,18,10 to 20 Years,2019,1,In
the row,Luxury,10,10,2006,18,18,10 to 20 Years,2020,1,In
the row,Luxury,10,10,2006,18,18,10 to 20 Years,2021,1,In
the row,Luxury,10,10,2006,18,18,10 to 20 Years,2022,1,In
theirry mugler,Luxury,6,1,1973,51,51,50 to 100 Years,2004,0,Not Included
theirry mugler,Luxury,6,1,1973,51,51,50 to 100 Years,2005,0,Not Included
theirry mugler,Luxury,6,1,1973,51,51,50 to 100 Years,2006,0,Not Included
theirry mugler,Luxury,6,1,1973,51,51,50 to 100 Years,2007,0,Not Included
theirry mugler,Luxury,6,1,1973,51,51,50 to 100 Years,2008,0,Not Included
theirry mugler,Luxury,6,1,1973,51,51,50 to 100 Years,2009,0,Not Included
theirry mugler,Luxury,6,1,1973,51,51,50 to 100 Years,2010,0,Not Included
theirry mugler,Luxury,6,1,1973,51,51,50 to 100 Years,2011,0,Not Included
theirry mugler,Luxury,6,1,1973,51,51,50 to 100 Years,2012,0,Not Included
theirry mugler,Luxury,6,1,1973,51,51,50 to 100 Years,2013,0,Not Included
theirry mugler,Luxury,6,1,1973,51,51,50 to 100 Years,2014,0,Not Included
theirry mugler,Luxury,6,1,1973,51,51,50 to 100 Years,2015,0,Not Included
theirry mugler,Luxury,6,1,1973,51,51,50 to 100 Years,2016,0,Not Included
theirry mugler,Luxury,6,1,1973,51,51,50 to 100 Years,2017,1,New
theirry mugler,Luxury,6,1,1973,51,51,50 to 100 Years,2018,0,Exit
theirry mugler,Luxury,6,1,1973,51,51,50 to 100 Years,2019,0,Not Included
theirry mugler,Luxury,6,1,1973,51,51,50 to 100 Years,2020,0,Not Included
theirry mugler,Luxury,6,1,1973,51,51,50 to 100 Years,2021,0,Not Included
theirry mugler,Luxury,6,1,1973,51,51,50 to 100 Years,2022,0,Not Included
tod's,Luxury,19,7,1920,104,104,100 to 200 Years,2004,1,In
tod's,Luxury,19,7,1920,104,104,100 to 200 Years,2005,1,In
tod's,Luxury,19,7,1920,104,104,100 to 200 Years,2006,1,In
tod's,Luxury,19,7,1920,104,104,100 to 200 Years,2007,1,In
tod's,Luxury,19,7,1920,104,104,100 to 200 Years,2008,1,In
tod's,Luxury,19,7,1920,104,104,100 to 200 Years,2009,1,In
tod's,Luxury,19,7,1920,104,104,100 to 200 Years,2010,1,In
tod's,Luxury,19,7,1920,104,104,100 to 200 Years,2011,0,Exit
tod's,Luxury,19,7,1920,104,104,100 to 200 Years,2012,0,Not Included
tod's,Luxury,19,7,1920,104,104,100 to 200 Years,2013,0,Not Included
tod's,Luxury,19,7,1920,104,104,100 to 200 Years,2014,0,Not Included
tod's,Luxury,19,7,1920,104,104,100 to 200 Years,2015,0,Not Included
tod's,Luxury,19,7,1920,104,104,100 to 200 Years,2016,0,Not Included
tod's,Luxury,19,7,1920,104,104,100 to 200 Years,2017,0,Not Included
tod's,Luxury,19,7,1920,104,104,100 to 200 Years,2018,0,Not Included
tod's,Luxury,19,7,1920,104,104,100 to 200 Years,2019,0,Not Included
tod's,Luxury,19,7,1920,104,104,100 to 200 Years,2020,0,Not Included
tod's,Luxury,19,7,1920,104,104,100 to 200 Years,2021,0,Not Included
tod's,Luxury,19,7,1920,104,104,100 to 200 Years,2022,0,Not Included
tom ford,Luxury,10,10,2005,19,19,10 to 20 Years,2004,0,Not Included
tom ford,Luxury,10,10,2005,19,19,10 to 20 Years,2005,0,Not Included
tom ford,Luxury,10,10,2005,19,19,10 to 20 Years,2006,0,Not Included
tom ford,Luxury,10,10,2005,19,19,10 to 20 Years,2007,0,Not Included
tom ford,Luxury,10,10,2005,19,19,10 to 20 Years,2008,0,Not Included
tom ford,Luxury,10,10,2005,19,19,10 to 20 Years,2009,0,Not Included
tom ford,Luxury,10,10,2005,19,19,10 to 20 Years,2010,0,Not Included
tom ford,Luxury,10,10,2005,19,19,10 to 20 Years,2011,0,Not Included
tom ford,Luxury,10,10,2005,19,19,10 to 20 Years,2012,0,Not Included
tom ford,Luxury,10,10,2005,19,19,10 to 20 Years,2013,1,New
tom ford,Luxury,10,10,2005,19,19,10 to 20 Years,2014,1,In
tom ford,Luxury,10,10,2005,19,19,10 to 20 Years,2015,1,In
tom ford,Luxury,10,10,2005,19,19,10 to 20 Years,2016,1,In
tom ford,Luxury,10,10,2005,19,19,10 to 20 Years,2017,1,In
tom ford,Luxury,10,10,2005,19,19,10 to 20 Years,2018,1,In
tom ford,Luxury,10,10,2005,19,19,10 to 20 Years,2019,1,In
tom ford,Luxury,10,10,2005,19,19,10 to 20 Years,2020,1,In
tom ford,Luxury,10,10,2005,19,19,10 to 20 Years,2021,1,In
tom ford,Luxury,10,10,2005,19,19,10 to 20 Years,2022,1,In
valentino,Luxury,19,19,1960,64,64,50 to 100 Years,2004,1,In
valentino,Luxury,19,19,1960,64,64,50 to 100 Years,2005,1,In
valentino,Luxury,19,19,1960,64,64,50 to 100 Years,2006,1,In
valentino,Luxury,19,19,1960,64,64,50 to 100 Years,2007,1,In
valentino,Luxury,19,19,1960,64,64,50 to 100 Years,2008,1,In
valentino,Luxury,19,19,1960,64,64,50 to 100 Years,2009,1,In
valentino,Luxury,19,19,1960,64,64,50 to 100 Years,2010,1,In
valentino,Luxury,19,19,1960,64,64,50 to 100 Years,2011,1,In
valentino,Luxury,19,19,1960,64,64,50 to 100 Years,2012,1,In
valentino,Luxury,19,19,1960,64,64,50 to 100 Years,2013,1,In
valentino,Luxury,19,19,1960,64,64,50 to 100 Years,2014,1,In
valentino,Luxury,19,19,1960,64,64,50 to 100 Years,2015,1,In
valentino,Luxury,19,19,1960,64,64,50 to 100 Years,2016,1,In
valentino,Luxury,19,19,1960,64,64,50 to 100 Years,2017,1,In
valentino,Luxury,19,19,1960,64,64,50 to 100 Years,2018,1,In
valentino,Luxury,19,19,1960,64,64,50 to 100 Years,2019,1,In
valentino,Luxury,19,19,1960,64,64,50 to 100 Years,2020,1,In
valentino,Luxury,19,19,1960,64,64,50 to 100 Years,2021,1,In
valentino,Luxury,19,19,1960,64,64,50 to 100 Years,2022,1,In
valentino garavani,Luxury,6,6,1960,64,64,50 to 100 Years,2004,0,Not Included
valentino garavani,Luxury,6,6,1960,64,64,50 to 100 Years,2005,0,Not Included
valentino garavani,Luxury,6,6,1960,64,64,50 to 100 Years,2006,0,Not Included
valentino garavani,Luxury,6,6,1960,64,64,50 to 100 Years,2007,0,Not Included
valentino garavani,Luxury,6,6,1960,64,64,50 to 100 Years,2008,0,Not Included
valentino garavani,Luxury,6,6,1960,64,64,50 to 100 Years,2009,0,Not Included
valentino garavani,Luxury,6,6,1960,64,64,50 to 100 Years,2010,0,Not Included
valentino garavani,Luxury,6,6,1960,64,64,50 to 100 Years,2011,0,Not Included
valentino garavani,Luxury,6,6,1960,64,64,50 to 100 Years,2012,0,Not Included
valentino garavani,Luxury,6,6,1960,64,64,50 to 100 Years,2013,0,Not Included
valentino garavani,Luxury,6,6,1960,64,64,50 to 100 Years,2014,0,Not Included
valentino garavani,Luxury,6,6,1960,64,64,50 to 100 Years,2015,0,Not Included
valentino garavani,Luxury,6,6,1960,64,64,50 to 100 Years,2016,0,Not Included
valentino garavani,Luxury,6,6,1960,64,64,50 to 100 Years,2017,1,New
valentino garavani,Luxury,6,6,1960,64,64,50 to 100 Years,2018,1,In
valentino garavani,Luxury,6,6,1960,64,64,50 to 100 Years,2019,1,In
valentino garavani,Luxury,6,6,1960,64,64,50 to 100 Years,2020,1,In
valentino garavani,Luxury,6,6,1960,64,64,50 to 100 Years,2021,1,In
valentino garavani,Luxury,6,6,1960,64,64,50 to 100 Years,2022,1,In
versace,Luxury,17,17,1978,46,46,20 to 50 Years,2004,0,Not Included
versace,Luxury,17,17,1978,46,46,20 to 50 Years,2005,0,Not Included
versace,Luxury,17,17,1978,46,46,20 to 50 Years,2006,1,New
versace,Luxury,17,17,1978,46,46,20 to 50 Years,2007,1,In
versace,Luxury,17,17,1978,46,46,20 to 50 Years,2008,1,In
versace,Luxury,17,17,1978,46,46,20 to 50 Years,2009,1,In
versace,Luxury,17,17,1978,46,46,20 to 50 Years,2010,1,In
versace,Luxury,17,17,1978,46,46,20 to 50 Years,2011,1,In
versace,Luxury,17,17,1978,46,46,20 to 50 Years,2012,1,In
versace,Luxury,17,17,1978,46,46,20 to 50 Years,2013,1,In
versace,Luxury,17,17,1978,46,46,20 to 50 Years,2014,1,In
versace,Luxury,17,17,1978,46,46,20 to 50 Years,2015,1,In
versace,Luxury,17,17,1978,46,46,20 to 50 Years,2016,1,In
versace,Luxury,17,17,1978,46,46,20 to 50 Years,2017,1,In
versace,Luxury,17,17,1978,46,46,20 to 50 Years,2018,1,In
versace,Luxury,17,17,1978,46,46,20 to 50 Years,2019,1,In
versace,Luxury,17,17,1978,46,46,20 to 50 Years,2020,1,In
versace,Luxury,17,17,1978,46,46,20 to 50 Years,2021,1,In
versace,Luxury,17,17,1978,46,46,20 to 50 Years,2022,1,In
victoria beckham,Luxury,8,8,2008,16,16,10 to 20 Years,2004,0,Not Included
victoria beckham,Luxury,8,8,2008,16,16,10 to 20 Years,2005,0,Not Included
victoria beckham,Luxury,8,8,2008,16,16,10 to 20 Years,2006,0,Not Included
victoria beckham,Luxury,8,8,2008,16,16,10 to 20 Years,2007,0,Not Included
victoria beckham,Luxury,8,8,2008,16,16,10 to 20 Years,2008,0,Not Included
victoria beckham,Luxury,8,8,2008,16,16,10 to 20 Years,2009,0,Not Included
victoria beckham,Luxury,8,8,2008,16,16,10 to 20 Years,2010,0,Not Included
victoria beckham,Luxury,8,8,2008,16,16,10 to 20 Years,2011,0,Not Included
victoria beckham,Luxury,8,8,2008,16,16,10 to 20 Years,2012,0,Not Included
victoria beckham,Luxury,8,8,2008,16,16,10 to 20 Years,2013,0,Not Included
victoria beckham,Luxury,8,8,2008,16,16,10 to 20 Years,2014,0,Not Included
victoria beckham,Luxury,8,8,2008,16,16,10 to 20 Years,2015,1,New
victoria beckham,Luxury,8,8,2008,16,16,10 to 20 Years,2016,1,In
victoria beckham,Luxury,8,8,2008,16,16,10 to 20 Years,2017,1,In
victoria beckham,Luxury,8,8,2008,16,16,10 to 20 Years,2018,1,In
victoria beckham,Luxury,8,8,2008,16,16,10 to 20 Years,2019,1,In
victoria beckham,Luxury,8,8,2008,16,16,10 to 20 Years,2020,1,In
victoria beckham,Luxury,8,8,2008,16,16,10 to 20 Years,2021,1,In
victoria beckham,Luxury,8,8,2008,16,16,10 to 20 Years,2022,1,In
what goes around comes around,Luxury,13,3,1993,31,31,20 to 50 Years,2004,0,Not Included
what goes around comes around,Luxury,13,3,1993,31,31,20 to 50 Years,2005,0,Not Included
what goes around comes around,Luxury,13,3,1993,31,31,20 to 50 Years,2006,0,Not Included
what goes around comes around,Luxury,13,3,1993,31,31,20 to 50 Years,2007,0,Not Included
what goes around comes around,Luxury,13,3,1993,31,31,20 to 50 Years,2008,0,Not Included
what goes around comes around,Luxury,13,3,1993,31,31,20 to 50 Years,2009,0,Not Included
what goes around comes around,Luxury,13,3,1993,31,31,20 to 50 Years,2010,1,New
what goes around comes around,Luxury,13,3,1993,31,31,20 to 50 Years,2011,1,In
what goes around comes around,Luxury,13,3,1993,31,31,20 to 50 Years,2012,1,In
what goes around comes around,Luxury,13,3,1993,31,31,20 to 50 Years,2013,0,Exit
what goes around comes around,Luxury,13,3,1993,31,31,20 to 50 Years,2014,0,Not Included
what goes around comes around,Luxury,13,3,1993,31,31,20 to 50 Years,2015,0,Not Included
what goes around comes around,Luxury,13,3,1993,31,31,20 to 50 Years,2016,0,Not Included
what goes around comes around,Luxury,13,3,1993,31,31,20 to 50 Years,2017,0,Not Included
what goes around comes around,Luxury,13,3,1993,31,31,20 to 50 Years,2018,0,Not Included
what goes around comes around,Luxury,13,3,1993,31,31,20 to 50 Years,2019,0,Not Included
what goes around comes around,Luxury,13,3,1993,31,31,20 to 50 Years,2020,0,Not Included
what goes around comes around,Luxury,13,3,1993,31,31,20 to 50 Years,2021,0,Not Included
what goes around comes around,Luxury,13,3,1993,31,31,20 to 50 Years,2022,0,Not Included
yves saint laurent,Luxury,18,10,1961,63,63,50 to 100 Years,2004,0,Not Included
yves saint laurent,Luxury,18,10,1961,63,63,50 to 100 Years,2005,1,New
yves saint laurent,Luxury,18,10,1961,63,63,50 to 100 Years,2006,1,In
yves saint laurent,Luxury,18,10,1961,63,63,50 to 100 Years,2007,1,In
yves saint laurent,Luxury,18,10,1961,63,63,50 to 100 Years,2008,1,In
yves saint laurent,Luxury,18,10,1961,63,63,50 to 100 Years,2009,1,In
yves saint laurent,Luxury,18,10,1961,63,63,50 to 100 Years,2010,1,In
yves saint laurent,Luxury,18,10,1961,63,63,50 to 100 Years,2011,1,In
yves saint laurent,Luxury,18,10,1961,63,63,50 to 100 Years,2012,1,In
yves saint laurent,Luxury,18,10,1961,63,63,50 to 100 Years,2013,1,In
yves saint laurent,Luxury,18,10,1961,63,63,50 to 100 Years,2014,1,In
yves saint laurent,Luxury,18,10,1961,63,63,50 to 100 Years,2015,0,Exit
yves saint laurent,Luxury,18,10,1961,63,63,50 to 100 Years,2016,0,Not Included
yves saint laurent,Luxury,18,10,1961,63,63,50 to 100 Years,2017,0,Not Included
yves saint laurent,Luxury,18,10,1961,63,63,50 to 100 Years,2018,0,Not Included
yves saint laurent,Luxury,18,10,1961,63,63,50 to 100 Years,2019,0,Not Included
yves saint laurent,Luxury,18,10,1961,63,63,50 to 100 Years,2020,0,Not Included
yves saint laurent,Luxury,18,10,1961,63,63,50 to 100 Years,2021,0,Not Included
yves saint laurent,Luxury,18,10,1961,63,63,50 to 100 Years,2022,0,Not Included
zuhair murad,Luxury,8,7,1997,27,27,20 to 50 Years,2004,0,Not Included
zuhair murad,Luxury,8,7,1997,27,27,20 to 50 Years,2005,0,Not Included
zuhair murad,Luxury,8,7,1997,27,27,20 to 50 Years,2006,0,Not Included
zuhair murad,Luxury,8,7,1997,27,27,20 to 50 Years,2007,0,Not Included
